,vm_pu,va_degree,p_mw,q_mvar,lam_p,lam_q
0,,3.1579584302178767,-170.00000759137325,,111.6377678459384,0.0
1,,-0.7261177943335135,300.0,,262.15140431395054,0.0
2,,-0.36254675252797425,-37.44957162662786,,320.0000587269971,0.0
3,,0.0,400.00000345987297,,479.08385836287516,0.0
4,,4.084043135404633,-492.55042424187167,,1.2061542056720133e-05,0.0
